"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"350","Stryker","Ronda","","6900","0","Healthcare","1954-05-01","F","507","83"
"351","Avara","Dannine","","6800","0","Energy","1964-03-09","F","255","83"
"352","Berlusconi","Silvio","","6800","1","Diversified","1936-09-29","M","412","42"
"353","Coates","Denise","","6800","0","Gambling & Casinos","1967-09-26","F","613","82"
"354","Duncan","Scott","","6800","0","Energy","1982-11-01","M","255","83"
"355","Frantz","Milane","","6800","0","Energy","1969-08-12","F","255","83"
"356","Johnson","Edward","IV.","6800","0","Finance & Investments","1964-11-18","M","70","83"
"357","Milner","Yuri","","6800","0","Finance & Investments","1961-11-11","M","367","41"
"358","Moore","Gordon","","6800","0","Technology","1929-01-03","M","696","83"
"359","Overdeck","John","","6800","0","Finance & Investments","1969-12-21","M","413","83"
"360","Siegel","David","","6800","0","Finance & Investments","1961-07-15","M","575","83"
"361","Vekselberg","Viktor","","6800","0","Diversified","1957-04-14","M","427","66"
"362","Wang","Laisheng","","6800","0","Technology","1964-12-14","M","589","35"
"363","Williams","Randa Duncan","","6800","0","Energy","1961-08-28","F","255","83"
"364","Fisher","Ken","","6700","0","Finance & Investments","1950-11-29","M","140","83"
"365","Hohn","Christopher","","6700","0","Finance & Investments","1966-10-27","M","365","82"
"366","Kristiansen","Kjeld Kirk","","6700","0","Manufacturing","1947-12-27","M","56","25"
"367","Kristiansen","Sofie Kirk","","6700","0","Manufacturing","1976-01-01","F","56","25"
"368","Kristiansen","Thomas Kirk","","6700","0","Manufacturing","1979-01-01","M","56","25"
"369","Landini Aleotti","Massimiliana","","6700","1","Healthcare","1943-01-01","F","185","42"
"370","Li","Ping","","6700","0","Automotive","1968-01-01","M","460","35"
"371","Lin","Jianhua","","6700","0","Manufacturing","1962-08-01","M","230","21"
"372","Martullo-Blocher","Magdalena","","6700","0","Manufacturing","1969-01-01","F","184","74"
"373","Niel","Xavier","","6700","0","Telecom","1967-08-25","M","492","30"
"374","Pegula","Terrence","","6700","0","Energy","1951-03-27","M","67","83"
"375","Roski","Edward","Jr.","6700","0","Real Estate","1938-12-25","M","369","83"
"376","Sobrato","John A.","","6700","1","Real Estate","1939-05-23","M","23","83"
"377","Soros","George","","6700","0","Finance & Investments","1930-08-12","M","296","83"
"378","Sun","David","","6700","0","Technology","1951-10-12","M","271","83"
"379","Thinggaard","Agnete Kirk","","6700","0","Manufacturing","1983-05-18","F","56","25"
"380","Tu","John","","6700","0","Technology","1941-08-12","M","538","83"
"381","Xu","Shihui","","6700","0","Food & Beverage","1958-01-01","M","522","21"
"382","Blocher","Rahel","","6600","0","Manufacturing","1976-01-01","F","690","74"
"383","Cathy","Bubba","","6600","0","Food & Beverage","1954-04-22","M","24","83"
"384","Cathy","Dan","","6600","0","Food & Beverage","1953-03-01","M","24","83"
"385","Cathy White","Trudy","","6600","0","Food & Beverage","1955-12-17","F","229","83"
"386","Kovner","Bruce","","6600","0","Finance & Investments","1945-02-25","M","451","83"
"387","Nicholas","Henry","III.","6600","0","Technology","1959-10-08","M","456","83"
"388","Thiele","Nadia","","6600","0","Finance & Investments","1976-01-07","F","432","32"
"389","Bonderman","David","","6500","0","Finance & Investments","1942-11-27","M","190","83"
"390","French Gates","Melinda","","6500","0","Technology","1964-08-15","F","400","83"
"391","Kirsh","Nathan","","6500","0","Fashion & Retail","1932-01-06","M","181","28"
"392","Lerner","Annette","","6500","1","Real Estate","1930-02-27","F","115","83"
"393","Reuben","David","","6500","0","Real Estate","1938-09-01","M","365","82"
"394","Reuben","Simon","","6500","0","Diversified","1941-05-01","M","418","82"
"395","Vitek","Radovan","","6500","0","Real Estate","1971-04-22","M","132","24"
"396","Bennet","Carl","","6400","0","Finance & Investments","1951-08-19","M","212","73"
"397","Bisciotti","Stephen","","6400","0","Sports","1960-04-10","M","251","83"
"398","Druckenmiller","Stanley","","6400","0","Finance & Investments","1953-06-14","M","451","83"
"399","Jian","Jun","","6400","0","Healthcare","1963-11-01","F","44","21"
"400","Kuzmichev","Alexei","","6400","0","Energy","1962-10-15","M","492","66"
"401","Rybolovlev","Dmitry","","6400","1","Manufacturing","1966-11-22","M","418","66"
"402","Sarmiento","Luis Carlos","","6400","0","Finance & Investments","1933-01-27","M","68","22"
"403","Washington","Dennis","","6400","0","Logistics","1934-07-27","M","416","83"
"404","Bamford","Anthony","","6300","1","Construction & Engineering","1945-10-23","M","208","82"
"405","Gao","Jifan","","6300","1","Energy","1965-01-01","M","107","21"
"406","Grayken","John","","6300","0","Finance & Investments","1956-06-01","M","365","40"
"407","Merieux","Alain","","6300","1","Healthcare","1938-01-01","M","380","30"
"408","Wang","Yusuo","","6300","1","Energy","1964-03-11","M","336","21"
"409","Wertheimer","Stef","","6300","1","Manufacturing","1926-07-16","M","637","41"
"410","Aramburuzabala","Maria Asuncion","","6200","1","Food & Beverage","1963-05-02","F","408","51"
"411","Douglas","Gustaf","","6200","0","Diversified","1938-03-03","M","612","73"
"412","Goldschmeding","Frits","","6200","0","Service","1933-08-02","M","16","55"
"413","Lin","Muqin","","6200","1","Food & Beverage","1964-01-01","M","589","21"
"414","Ruan","Liping","","6200","0","Manufacturing","1964-01-01","M","459","35"
"415","Ruan","Xueping","","6200","0","Manufacturing","1972-01-01","M","459","35"
"416","Solowow","Michal","","6200","0","Finance & Investments","1962-07-11","M","303","62"
"417","Adenuga","Mike","","6100","0","Diversified","1953-04-29","M","327","57"
"418","Gores","Tom","","6100","0","Finance & Investments","1964-07-31","M","54","83"
"419","Herz","Michael","","6100","0","Fashion & Retail","1943-09-28","M","228","32"
"420","Herz","Wolfgang","","6100","0","Fashion & Retail","1951-01-01","M","228","32"
"421","Kadoorie","Michael","","6100","0","Energy","1941-07-19","M","253","35"
"422","Abramov","Alexander","","6000","0","Metals & Mining","1959-02-20","M","427","66"
"423","Benko","Rene","","6000","0","Real Estate","1977-03-20","M","658","6"
"424","Bluhm","Neil","","6000","0","Real Estate","1938-01-12","M","117","83"
"425","Bouchard","Alain","","6000","0","Fashion & Retail","1949-02-18","M","426","18"
"426","Chaudhry","Jay","","6000","0","Technology","1959-08-26","M","532","83"
"427","Damani","Gopikishan","","6000","0","Fashion & Retail","1958-01-01","M","431","38"
"428","Jiaravanon","Sumet","","6000","0","Diversified","1934-11-02","M","35","77"
"429","Lewis","Joe","","6000","0","Finance & Investments","1937-02-05","M","10","82"
"430","Lowy","Frank","","6000","0","Finance & Investments","1930-10-22","M","637","5"
"431","Milken","Michael","","6000","0","Finance & Investments","1946-07-04","M","369","83"
"432","Steward","David","","6000","0","Technology","1951-07-02","M","603","83"
"433","Wexner","Les","","6000","1","Fashion & Retail","1937-09-08","M","448","83"
"434","Cai","Kui","","5900","0","Real Estate","1963-01-01","M","112","21"
"435","Chiaravanont","Jaran","","5900","0","Diversified","1930-04-01","M","35","77"
"436","Halvorsen","Andreas","","5900","0","Finance & Investments","1961-04-23","M","143","58"
"437","Ressler","Antony","","5900","0","Finance & Investments","1960-10-12","M","369","83"
"438","Tsai","Eng-meng","","5900","0","Food & Beverage","1957-01-15","M","584","75"
"439","Harris","Josh","","5800","0","Finance & Investments","1964-12-29","M","409","83"
"440","Louis-Hansen","Niels Peter","","5800","0","Healthcare","1947-10-25","M","259","25"
"441","Soon-Shiong","Patrick","","5800","0","Healthcare","1952-07-29","M","369","83"
"442","Akhmetov","Rinat","","5700","0","Metals & Mining","1966-09-21","M","156","80"
"443","Brown","John","","5700","0","Healthcare","1934-09-15","M","24","83"
"444","Calder","Clive","","5700","0","Media & Entertainment","1946-12-13","M","215","82"
"445","Irving","Arthur","","5700","0","Energy","1930-01-01","M","548","18"
"446","Lundberg","Fredrik","","5700","0","Real Estate","1951-08-05","M","612","73"
"447","Schmidheiny","Thomas","","5700","0","Construction & Engineering","1945-12-17","M","289","74"
"448","Sohmen","Helmut","","5700","0","Logistics","1939-12-10","M","253","6"
"449","Ziff","Daniel","","5700","0","Finance & Investments","1971-11-02","M","451","83"
"450","Ziff","Dirk","","5700","0","Finance & Investments","1964-04-01","M","461","83"
"451","Ziff","Robert","","5700","0","Finance & Investments","1966-08-12","M","451","83"
"452","Angelicoussis","Maria","","5600","0","Logistics","1982-02-18","F","658","33"
"453","Hunt","Ray Lee","","5600","0","Energy","1943-04-06","M","140","83"
"454","Lai","Meisong","","5600","0","Logistics","1970-12-01","M","584","21"
"455","Lal","Vikram","","5600","1","Automotive","1942-03-05","M","149","38"
"456","Langone","Ken","","5600","0","Finance & Investments","1935-09-16","M","561","83"
"457","Li","Ge","","5600","0","Healthcare","1967-01-01","M","584","83"
"458","Pritzker","Karen","","5600","0","Finance & Investments","1958-01-07","F","74","83"
"459","Rowling","Robert","","5600","0","Service","1953-09-26","M","140","83"
"460","Sagi","Teddy","","5600","0","Gambling & Casinos","1971-11-01","M","637","41"
"461","Seo","Jung-jin","","5600","0","Healthcare","1957-10-23","M","582","70"
"462","Wu","Jianshu","","5600","0","Automotive","1964-01-01","M","459","35"
"463","Arison","Micky","","5500","0","Service","1949-06-29","M","33","83"
"464","Chambers","James","","5500","0","Media & Entertainment","1957-04-12","M","482","83"
"465","Chen","Pierre","","5500","0","Technology","1956-09-28","M","627","75"
"466","Collison","John","","5500","0","Technology","1990-08-06","M","557","40"
"467","Collison","Patrick","","5500","0","Technology","1988-09-09","M","557","40"
"468","Emmerson","Archie Aldis","","5500","1","Manufacturing","1929-04-10","M","528","83"
"469","Ferrari","Piero","","5500","0","Automotive","1945-05-22","M","417","42"
"470","Friedkin","Dan","","5500","0","Automotive","1965-02-27","M","255","83"
"471","Irving","James","","5500","0","Diversified","1928-03-20","M","548","18"
"472","Jiang","Weiping","","5500","1","Manufacturing","1955-03-01","M","112","21"
"473","Marguerre","Wolfgang","","5500","1","Healthcare","1941-06-04","M","236","32"
"474","Merckle","Ludwig","","5500","0","Finance & Investments","1965-01-01","M","657","32"
"475","Rales","Mitchell","","5500","0","Manufacturing","1956-08-21","M","511","83"
"476","Rayner","Katharine","","5500","0","Media & Entertainment","1945-01-12","F","164","83"
"477","Salata","Jean","","5500","0","Finance & Investments","1965-12-01","M","253","20"
"478","Singer","Paul","","5500","0","Finance & Investments","1944-08-22","M","451","83"
"479","Stevanato","Sergio","","5500","1","Healthcare","1943-03-20","M","665","42"
"480","Taylor","Margaretta","","5500","0","Media & Entertainment","1942-04-15","F","596","83"
"481","White","Richard","","5500","0","Technology","1955-04-01","M","623","5"
"482","Zhao","Yan","","5500","0","Diversified","1967-01-01","F","44","21"
"483","Bertelli","Patrizio","","5400","0","Fashion & Retail","1946-01-01","M","412","42"
"484","Choksi","Mahendra","","5400","1","Manufacturing","1941-04-19","M","431","38"
"485","Ishbia","Mat","","5400","0","Finance & Investments","1980-01-06","M","63","83"
"486","Koguan","Leo","","5400","0","Technology","1955-02-15","M","593","83"
"487","Miao","Hangen","","5400","0","Diversified","1965-01-01","M","622","21"
"488","Pieper","Michael","","5400","0","Manufacturing","1946-02-05","M","373","74"
"489","Prada","Miuccia","","5400","0","Fashion & Retail","1949-05-10","F","412","42"
"490","Reimann","Wolfgang","","5400","0","Fashion & Retail","1952-10-04","M","494","32"
"491","Reimann-Andersen","Matthias","","5400","0","Fashion & Retail","1965-03-30","M","432","32"
"492","Reimann-Andersen","Stefan","","5400","0","Fashion & Retail","1963-07-13","M","670","32"
"493","Reimann-Haas","Renate","","5400","0","Fashion & Retail","1951-10-08","F","670","32"
"494","Boehly","Todd","","5300","0","Finance & Investments","1973-09-20","M","143","83"
"495","Caruso","Rick","","5300","0","Real Estate","1959-01-07","M","369","83"
"496","Erdemoglu","Ibrahim","","5300","0","Manufacturing","1962-09-26","M","274","78"
"497","Johnson","Elizabeth","","5300","0","Finance & Investments","1963-05-07","F","70","83"
"498","Leone","Douglas","","5300","0","Finance & Investments","1957-07-04","M","23","83"
"499","Pangestu","Prajogo","","5300","0","Diversified","1944-05-13","M","278","39"
"500","Pritzker","Thomas","","5300","0","Finance & Investments","1950-06-06","M","117","83"
"501","Resnick","Lynda","","5300","0","Food & Beverage","1943-01-02","F","54","83"
"502","Resnick","Stewart","","5300","0","Food & Beverage","1936-12-24","M","54","83"
"503","Rollins","Gary","","5300","0","Service","1944-08-30","M","24","83"
"504","Walter","Mark","","5300","0","Finance & Investments","1960-05-22","M","117","83"
"505","Wanek","Ronald","","5300","0","Manufacturing","1941-05-19","M","549","83"
"506","Wesjohann","Erich","","5300","1","Food & Beverage","1945-06-02","M","672","32"
"507","Yusuff Ali","M.A.","","5300","0","Fashion & Retail","1955-11-15","M","6","38"
"508","Behring","Alexandre","","5200","0","Finance & Investments","1967-02-20","M","221","14"
"509","Cheng","Xue","","5200","0","Food & Beverage","1970-02-26","F","191","21"
"510","Faith","Robert","","5200","0","Real Estate","1963-10-03","M","109","83"
"511","Gao","Dekang","","5200","1","Fashion & Retail","1952-02-01","M","106","21"
"512","Jagtiani","Micky","","5200","0","Fashion & Retail","1951-09-28","M","158","38"
"513","Krishnan","Ananda","","5200","0","Telecom","1938-04-01","M","317","50"
"514","Lam","Barry","","5200","0","Technology","1949-04-24","M","627","75"
"515","Rich","Robert","Jr.","5200","0","Food & Beverage","1941-01-25","M","272","83"
"516","Scheinberg","Mark","","5200","0","Gambling & Casinos","1973-12-27","M","273","18"
"517","Simonyi","Charles","","5200","0","Technology","1948-09-10","M","400","83"
"518","Warner","Ty","","5200","0","Real Estate","1944-09-03","M","469","83"
"519","Zell","Sam","","5200","0","Real Estate","1941-09-28","M","117","83"
"520","Fang","Wei","","5100","0","Manufacturing","1973-09-04","M","44","21"
"521","Jhunjhunwala","Rekha","","5100","0","Finance & Investments","1963-09-12","F","431","38"
"522","Johnson","Charles B.","","5100","0","Finance & Investments","1933-01-06","M","483","83"
"523","Kwon","Hyuk-bin","","5100","0","Media & Entertainment","1974-01-01","M","582","70"
"524","Mnaymneh","Sami","","5100","0","Finance & Investments","1961-07-13","M","410","83"
"525","Rokke","Kjell Inge","","5100","0","Logistics","1958-10-25","M","669","58"
"526","Tamer","Tony","","5100","0","Finance & Investments","1957-10-12","M","451","83"
"527","Tse","Ping","","5100","1","Healthcare","1952-01-03","M","253","21"
"528","Wadhwani","Romesh T.","","5100","0","Technology","1947-08-25","M","485","83"
"529","Wyss","Hansjoerg","","5100","0","Healthcare","1935-01-01","M","691","74"
"530","York","Denise","","5100","1","Sports","1950-10-21","F","721","83"
"531","Baron","Ron","","5000","0","Finance & Investments","1943-05-23","M","451","83"
"532","Bass","Robert","","5000","0","Energy","1948-03-19","M","190","83"
"533","Bertarelli","Dona","","5000","0","Healthcare","1968-01-01","F","224","74"
"534","Gerko","Alexander","","5000","0","Finance & Investments","1979-12-03","M","365","82"
"535","Haefner","Martin","","5000","0","Technology","1954-01-01","M","735","74"
"536","Hale","Robert","Jr.","5000","0","Telecom","1966-07-08","M","70","83"
"537","Kharitonin","Viktor","","5000","0","Healthcare","1972-11-20","M","427","66"
"538","Kim","Beom-su","","5000","0","Technology","1966-03-27","M","582","70"
"539","Lauder","Jane","","5000","0","Fashion & Retail","1973-01-01","F","451","83"
