"personId","last_name","first_name","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID","name_suffix"
"350","Stryker","Ronda","6900","0","Healthcare","5/1/1954","F","507","83",""
"351","Avara","Dannine","6800","0","Energy","3/9/1964","F","255","83",""
"352","Berlusconi","Silvio","6800","1","Diversified","9/29/1936","M","412","42",""
"353","Coates","Denise","6800","0","Gambling & Casinos","9/26/1967","F","613","82",""
"354","Duncan","Scott","6800","0","Energy","11/1/1982","M","255","83",""
"355","Frantz","Milane","6800","0","Energy","8/12/1969","F","255","83",""
"356","Johnson","Edward","6800","0","Finance & Investments","11/18/1964","M","70","83","IV."
"357","Milner","Yuri","6800","0","Finance & Investments","11/11/1961","M","367","41",""
"358","Moore","Gordon","6800","0","Technology","1/3/1929","M","695","83",""
"359","Overdeck","John","6800","0","Finance & Investments","12/21/1969","M","413","83",""
"360","Siegel","David","6800","0","Finance & Investments","7/15/1961","M","575","83",""
"361","Vekselberg","Viktor","6800","0","Diversified","4/14/1957","M","427","66",""
"362","Wang","Laisheng","6800","0","Technology","12/14/1964","M","589","35",""
"363","Williams","Randa Duncan","6800","0","Energy","8/28/1961","F","255","83",""
"364","Fisher","Ken","6700","0","Finance & Investments","11/29/1950","M","140","83",""
"365","Hohn","Christopher","6700","0","Finance & Investments","10/27/1966","M","365","82",""
"366","Kristiansen","Kjeld Kirk","6700","0","Manufacturing","12/27/1947","M","56","25",""
"367","Kristiansen","Sofie Kirk","6700","0","Manufacturing","1/1/1976","F","56","25",""
"368","Kristiansen","Thomas Kirk","6700","0","Manufacturing","1/1/1979","M","56","25",""
"369","Landini Aleotti","Massimiliana","6700","1","Healthcare","1/1/1943","F","185","42",""
"370","Li","Ping","6700","0","Automotive","1/1/1968","M","460","35",""
"371","Lin","Jianhua","6700","0","Manufacturing","8/1/1962","M","230","21",""
"372","Martullo-Blocher","Magdalena","6700","0","Manufacturing","1/1/1969","F","184","74",""
"373","Niel","Xavier","6700","0","Telecom","8/25/1967","M","492","30",""
"374","Pegula","Terrence","6700","0","Energy","3/27/1951","M","67","83",""
"375","Roski","Edward","6700","0","Real Estate","12/25/1938","M","369","83","Jr."
"376","Sobrato","John A.","6700","1","Real Estate","5/23/1939","M","23","83",""
"377","Soros","George","6700","0","Finance & Investments","8/12/1930","M","296","83",""
"378","Sun","David","6700","0","Technology","10/12/1951","M","271","83",""
"379","Thinggaard","Agnete Kirk","6700","0","Manufacturing","5/18/1983","F","56","25",""
"380","Tu","John","6700","0","Technology","8/12/1941","M","538","83",""
"381","Xu","Shihui","6700","0","Food & Beverage","1/1/1958","M","522","21",""
"382","Blocher","Rahel","6600","0","Manufacturing","1/1/1976","F","689","74",""
"383","Cathy","Bubba","6600","0","Food & Beverage","4/22/1954","M","24","83",""
"384","Cathy","Dan","6600","0","Food & Beverage","3/1/1953","M","24","83",""
"385","Cathy White","Trudy","6600","0","Food & Beverage","12/17/1955","F","229","83",""
"386","Kovner","Bruce","6600","0","Finance & Investments","2/25/1945","M","451","83",""
"387","Nicholas","Henry","6600","0","Technology","10/8/1959","M","456","83","III."
"388","Thiele","Nadia","6600","0","Finance & Investments","1/7/1976","F","432","32",""
"389","Bonderman","David","6500","0","Finance & Investments","11/27/1942","M","190","83",""
"390","French Gates","Melinda","6500","0","Technology","8/15/1964","F","400","83",""
"391","Kirsh","Nathan","6500","0","Fashion & Retail","1/6/1932","M","181","28",""
"392","Lerner","Annette","6500","1","Real Estate","2/27/1930","F","115","83",""
"393","Reuben","David","6500","0","Real Estate","9/1/1938","M","365","82",""
"394","Reuben","Simon","6500","0","Diversified","5/1/1941","M","418","82",""
"395","Vitek","Radovan","6500","0","Real Estate","4/22/1971","M","132","24",""
"396","Bennet","Carl","6400","0","Finance & Investments","8/19/1951","M","212","73",""
"397","Bisciotti","Stephen","6400","0","Sports","4/10/1960","M","251","83",""
"398","Druckenmiller","Stanley","6400","0","Finance & Investments","6/14/1953","M","451","83",""
"399","Jian","Jun","6400","0","Healthcare","11/1/1963","F","44","21",""
"400","Kuzmichev","Alexei","6400","0","Energy","10/15/1962","M","492","66",""
"401","Rybolovlev","Dmitry","6400","1","Manufacturing","11/22/1966","M","418","66",""
"402","Sarmiento","Luis Carlos","6400","0","Finance & Investments","1/27/1933","M","68","22",""
"403","Washington","Dennis","6400","0","Logistics","7/27/1934","M","416","83",""
"404","Bamford","Anthony","6300","1","Construction & Engineering","10/23/1945","M","208","82",""
"405","Gao","Jifan","6300","1","Energy","1/1/1965","M","107","21",""
"406","Grayken","John","6300","0","Finance & Investments","6/1/1956","M","365","40",""
"407","Merieux","Alain","6300","1","Healthcare","1/1/1938","M","380","30",""
"408","Wang","Yusuo","6300","1","Energy","3/11/1964","M","336","21",""
"409","Wertheimer","Stef","6300","1","Manufacturing","7/16/1926","M","637","41",""
"410","Aramburuzabala","Maria Asuncion","6200","1","Food & Beverage","5/2/1963","F","408","51",""
"411","Douglas","Gustaf","6200","0","Diversified","3/3/1938","M","612","73",""
"412","Goldschmeding","Frits","6200","0","Service","8/2/1933","M","16","55",""
"413","Lin","Muqin","6200","1","Food & Beverage","1/1/1964","M","589","21",""
"414","Ruan","Liping","6200","0","Manufacturing","1/1/1964","M","459","35",""
"415","Ruan","Xueping","6200","0","Manufacturing","1/1/1972","M","459","35",""
"416","Solowow","Michal","6200","0","Finance & Investments","7/11/1962","M","303","62",""
"417","Adenuga","Mike","6100","0","Diversified","4/29/1953","M","327","57",""
"418","Gores","Tom","6100","0","Finance & Investments","7/31/1964","M","54","83",""
"419","Herz","Michael","6100","0","Fashion & Retail","9/28/1943","M","228","32",""
"420","Herz","Wolfgang","6100","0","Fashion & Retail","1/1/1951","M","228","32",""
"421","Kadoorie","Michael","6100","0","Energy","7/19/1941","M","253","35",""
"422","Abramov","Alexander","6000","0","Metals & Mining","2/20/1959","M","427","66",""
"423","Benko","Rene","6000","0","Real Estate","3/20/1977","M","657","6",""
"424","Bluhm","Neil","6000","0","Real Estate","1/12/1938","M","117","83",""
"425","Bouchard","Alain","6000","0","Fashion & Retail","2/18/1949","M","426","18",""
"426","Chaudhry","Jay","6000","0","Technology","8/26/1959","M","532","83",""
"427","Damani","Gopikishan","6000","0","Fashion & Retail","1/1/1958","M","431","38",""
"428","Jiaravanon","Sumet","6000","0","Diversified","11/2/1934","M","35","77",""
"429","Lewis","Joe","6000","0","Finance & Investments","2/5/1937","M","10","82",""
"430","Lowy","Frank","6000","0","Finance & Investments","10/22/1930","M","637","5",""
"431","Milken","Michael","6000","0","Finance & Investments","7/4/1946","M","369","83",""
"432","Steward","David","6000","0","Technology","7/2/1951","M","603","83",""
"433","Wexner","Les","6000","1","Fashion & Retail","9/8/1937","M","448","83",""
"434","Cai","Kui","5900","0","Real Estate","1/1/1963","M","112","21",""
"435","Chiaravanont","Jaran","5900","0","Diversified","4/1/1930","M","35","77",""
"436","Halvorsen","Andreas","5900","0","Finance & Investments","4/23/1961","M","143","58",""
"437","Ressler","Antony","5900","0","Finance & Investments","10/12/1960","M","369","83",""
"438","Tsai","Eng-meng","5900","0","Food & Beverage","1/15/1957","M","584","75",""
"439","Harris","Josh","5800","0","Finance & Investments","12/29/1964","M","409","83",""
"440","Louis-Hansen","Niels Peter","5800","0","Healthcare","10/25/1947","M","259","25",""
"441","Soon-Shiong","Patrick","5800","0","Healthcare","7/29/1952","M","369","83",""
"442","Akhmetov","Rinat","5700","0","Metals & Mining","9/21/1966","M","156","80",""
"443","Brown","John","5700","0","Healthcare","9/15/1934","M","24","83",""
"444","Calder","Clive","5700","0","Media & Entertainment","12/13/1946","M","215","82",""
"445","Irving","Arthur","5700","0","Energy","1/1/1930","M","548","18",""
"446","Lundberg","Fredrik","5700","0","Real Estate","8/5/1951","M","612","73",""
"447","Schmidheiny","Thomas","5700","0","Construction & Engineering","12/17/1945","M","289","74",""
"448","Sohmen","Helmut","5700","0","Logistics","12/10/1939","M","253","6",""
"449","Ziff","Daniel","5700","0","Finance & Investments","11/2/1971","M","451","83",""
"450","Ziff","Dirk","5700","0","Finance & Investments","4/1/1964","M","461","83",""
"451","Ziff","Robert","5700","0","Finance & Investments","8/12/1966","M","451","83",""
"452","Angelicoussis","Maria","5600","0","Logistics","2/18/1982","F","657","33",""
"453","Hunt","Ray Lee","5600","0","Energy","4/6/1943","M","140","83",""
"454","Lai","Meisong","5600","0","Logistics","12/1/1970","M","584","21",""
"455","Lal","Vikram","5600","1","Automotive","3/5/1942","M","149","38",""
"456","Langone","Ken","5600","0","Finance & Investments","9/16/1935","M","561","83",""
"457","Li","Ge","5600","0","Healthcare","1/1/1967","M","584","83",""
"458","Pritzker","Karen","5600","0","Finance & Investments","1/7/1958","F","74","83",""
"459","Rowling","Robert","5600","0","Service","9/26/1953","M","140","83",""
"460","Sagi","Teddy","5600","0","Gambling & Casinos","11/1/1971","M","637","41",""
"461","Seo","Jung-jin","5600","0","Healthcare","10/23/1957","M","582","70",""
"462","Wu","Jianshu","5600","0","Automotive","1/1/1964","M","459","35",""
"463","Arison","Micky","5500","0","Service","6/29/1949","M","33","83",""
"464","Chambers","James","5500","0","Media & Entertainment","4/12/1957","M","482","83",""
"465","Chen","Pierre","5500","0","Technology","9/28/1956","M","627","75",""
"466","Collison","John","5500","0","Technology","8/6/1990","M","557","40",""
"467","Collison","Patrick","5500","0","Technology","9/9/1988","M","557","40",""
"468","Emmerson","Archie Aldis","5500","1","Manufacturing","4/10/1929","M","528","83",""
"469","Ferrari","Piero","5500","0","Automotive","5/22/1945","M","417","42",""
"470","Friedkin","Dan","5500","0","Automotive","2/27/1965","M","255","83",""
"471","Irving","James","5500","0","Diversified","3/20/1928","M","548","18",""
"472","Jiang","Weiping","5500","1","Manufacturing","3/1/1955","M","112","21",""
"473","Marguerre","Wolfgang","5500","1","Healthcare","6/4/1941","M","236","32",""
"474","Merckle","Ludwig","5500","0","Finance & Investments","1/1/1965","M","656","32",""
"475","Rales","Mitchell","5500","0","Manufacturing","8/21/1956","M","511","83",""
"476","Rayner","Katharine","5500","0","Media & Entertainment","1/12/1945","F","164","83",""
"477","Salata","Jean","5500","0","Finance & Investments","12/1/1965","M","253","20",""
"478","Singer","Paul","5500","0","Finance & Investments","8/22/1944","M","451","83",""
"479","Stevanato","Sergio","5500","1","Healthcare","3/20/1943","M","664","42",""
"480","Taylor","Margaretta","5500","0","Media & Entertainment","4/15/1942","F","596","83",""
"481","White","Richard","5500","0","Technology","4/1/1955","M","623","5",""
"482","Zhao","Yan","5500","0","Diversified","1/1/1967","F","44","21",""
"483","Bertelli","Patrizio","5400","0","Fashion & Retail","1/1/1946","M","412","42",""
"484","Choksi","Mahendra","5400","1","Manufacturing","4/19/1941","M","431","38",""
"485","Ishbia","Mat","5400","0","Finance & Investments","1/6/1980","M","63","83",""
"486","Koguan","Leo","5400","0","Technology","2/15/1955","M","593","83",""
"487","Miao","Hangen","5400","0","Diversified","1/1/1965","M","622","21",""
"488","Pieper","Michael","5400","0","Manufacturing","2/5/1946","M","373","74",""
"489","Prada","Miuccia","5400","0","Fashion & Retail","5/10/1949","F","412","42",""
"490","Reimann","Wolfgang","5400","0","Fashion & Retail","10/4/1952","M","494","32",""
"491","Reimann-Andersen","Matthias","5400","0","Fashion & Retail","3/30/1965","M","432","32",""
"492","Reimann-Andersen","Stefan","5400","0","Fashion & Retail","7/13/1963","M","669","32",""
"493","Reimann-Haas","Renate","5400","0","Fashion & Retail","10/8/1951","F","669","32",""
"494","Boehly","Todd","5300","0","Finance & Investments","9/20/1973","M","143","83",""
"495","Caruso","Rick","5300","0","Real Estate","1/7/1959","M","369","83",""
"496","Erdemoglu","Ibrahim","5300","0","Manufacturing","9/26/1962","M","274","78",""
"497","Johnson","Elizabeth","5300","0","Finance & Investments","5/7/1963","F","70","83",""
"498","Leone","Douglas","5300","0","Finance & Investments","7/4/1957","M","23","83",""
"499","Pangestu","Prajogo","5300","0","Diversified","5/13/1944","M","278","39",""
"500","Pritzker","Thomas","5300","0","Finance & Investments","6/6/1950","M","117","83",""
"501","Resnick","Lynda","5300","0","Food & Beverage","1/2/1943","F","54","83",""
"502","Resnick","Stewart","5300","0","Food & Beverage","12/24/1936","M","54","83",""
"503","Rollins","Gary","5300","0","Service","8/30/1944","M","24","83",""
"504","Walter","Mark","5300","0","Finance & Investments","5/22/1960","M","117","83",""
"505","Wanek","Ronald","5300","0","Manufacturing","5/19/1941","M","549","83",""
"506","Wesjohann","Erich","5300","1","Food & Beverage","6/2/1945","M","671","32",""
"507","Yusuff Ali","M.A.","5300","0","Fashion & Retail","11/15/1955","M","6","38",""
"508","Behring","Alexandre","5200","0","Finance & Investments","2/20/1967","M","221","14",""
"509","Cheng","Xue","5200","0","Food & Beverage","2/26/1970","F","191","21",""
"510","Faith","Robert","5200","0","Real Estate","10/3/1963","M","109","83",""
"511","Gao","Dekang","5200","1","Fashion & Retail","2/1/1952","M","106","21",""
"512","Jagtiani","Micky","5200","0","Fashion & Retail","9/28/1951","M","158","38",""
"513","Krishnan","Ananda","5200","0","Telecom","4/1/1938","M","317","50",""
"514","Lam","Barry","5200","0","Technology","4/24/1949","M","627","75",""
"515","Rich","Robert","5200","0","Food & Beverage","1/25/1941","M","272","83","Jr."
"516","Scheinberg","Mark","5200","0","Gambling & Casinos","12/27/1973","M","273","18",""
"517","Simonyi","Charles","5200","0","Technology","9/10/1948","M","400","83",""
"518","Warner","Ty","5200","0","Real Estate","9/3/1944","M","469","83",""
"519","Zell","Sam","5200","0","Real Estate","9/28/1941","M","117","83",""
"520","Fang","Wei","5100","0","Manufacturing","9/4/1973","M","44","21",""
"521","Jhunjhunwala","Rekha","5100","0","Finance & Investments","9/12/1963","F","431","38",""
"522","Johnson","Charles B.","5100","0","Finance & Investments","1/6/1933","M","483","83",""
"523","Kwon","Hyuk-bin","5100","0","Media & Entertainment","1/1/1974","M","582","70",""
"524","Mnaymneh","Sami","5100","0","Finance & Investments","7/13/1961","M","410","83",""
"525","Rokke","Kjell Inge","5100","0","Logistics","10/25/1958","M","668","58",""
"526","Tamer","Tony","5100","0","Finance & Investments","10/12/1957","M","451","83",""
"527","Tse","Ping","5100","1","Healthcare","1/3/1952","M","253","21",""
"528","Wadhwani","Romesh T.","5100","0","Technology","8/25/1947","M","485","83",""
"529","Wyss","Hansjoerg","5100","0","Healthcare","1/1/1935","M","690","74",""
"530","York","Denise","5100","1","Sports","10/21/1950","F","720","83",""
"531","Baron","Ron","5000","0","Finance & Investments","5/23/1943","M","451","83",""
"532","Bass","Robert","5000","0","Energy","3/19/1948","M","190","83",""
"533","Bertarelli","Dona","5000","0","Healthcare","1/1/1968","F","224","74",""
"534","Gerko","Alexander","5000","0","Finance & Investments","12/3/1979","M","365","82",""
"535","Haefner","Martin","5000","0","Technology","1/1/1954","M","734","74",""
"536","Hale","Robert","5000","0","Telecom","7/8/1966","M","70","83","Jr."
"537","Kharitonin","Viktor","5000","0","Healthcare","11/20/1972","M","427","66",""
"538","Kim","Beom-su","5000","0","Technology","3/27/1966","M","582","70",""
"539","Lauder","Jane","5000","0","Fashion & Retail","1/1/1973","F","451","83",""
"540","Leclercq","Michel","5000","1","Fashion & Retail","5/27/1939","M","353","30",""
